DIAXWRI/ZON, V1  PAPNSN, XWRI/ZW          DIA
SUNA/NTHSON, VA  AAD2S, A)NTA/W          SUN
E)CEPO/RNEUSEN, VAI AAI3S, PORNEU/W         E)K
E)KPEPOREUME/NOI, VM  XMPNPM, POREU/OMAI       E)K
A)POLEI/YASA, VA  AAPNSF, LEI/PW           A)PO
U(PO/STHTE, VH  AAD2P, I(/STHMI         U(PO
E)PANE/STHTE, VHI AAI2P, I(/STHMI         E)PI  A)NA
E)KTENEI=S, VF2 FAI2S, TEI/NW           E)K
E)COUDE/NWSAS, VA  AAI2S, OU)DENO/W        E)K
E)NEPU/RISAN, VAI AAI3P, PURI/ZW          E)N
E)MPRH=SAI, VA  AAN, PI/MPRHMI        E)N
E)CEKE/NTHSEN, VAI AAI3S, KENTE/W          E)K
E)GKATELI/POMEN, VBI AAI1P, LEI/PW           E)N   KATA
E)CAPESTEI/LATE/, VAI AAI2P, STE/LLW          E)K   A)PO
E)PESTRE/YAMEN, VAI AAI1P, STRE/FW          E)PI
PARATA/CH|, VF  FMI2S, TA/SSW           PARA
E)NEPI/STEUSEN, VAI AAI3S, PISTEU/W         E)N
SUNH=CEN, VAI AAI3S, A)/GW            SUN
H)/NOICAS, VAI AAI2S, OI)/GW           A)NA
E)MPRH/SOMEN, VF  FAI1P, PI/PRHMI         E)N
DIABW=MEN, VZ  AAS1P, BAI/NW           DIA
KATEU/QUNEN, VB  AAI3S, EU)QU/NW         KATA
SULLH/MYH|, VF  FMI2S, LAMBA/NW         SUN
SUMBIBASA/TW, VA  AAD3S, BIBA/ZW          SUN
KATA/SXWMEN, VA  AAS1P, E)/XW            KATA
KATA/SXH|S, VB  AAS2S, E)/XW            KATA
SUNEKPOREU/ESQAI, V1  PMN, POREU/OMAI       SUN   E)K
SUNTRI/YEI, VF  FAI3S, TRI/BW           SUN
E)CEI=LEN, VBI AAI3S, AI(RE/W          E)K
PROBA/LLOMAI, V1  PMI1S, BA/LLW           PRO
A)PAGGEILA/TW, VA  AAD3S, A)GGE/LLW        A)PO
E)KBIA/SAI, VA  AAN, BIA/ZW           E)K
PROEBA/LOU, VBI AMI2S, BA/LLW           PRO
PARENW/XLHSEN, VAI AAI3S, O)XLE/W          PARA  E)N
SUNANTH/SHTE, VA  AAS2P, A)NTA/W          SUN
E)KRERIMME/NHN, VXI XMPASF, R(I/PTW          E)K
E)CH/LEIYA, VAI AAI1S, A)LEI/FW         E)K
DIAFAU/SH|, VA  AAS3S, FAU/SKW          DIA
A)NEBA/STASEN, VAI AAI3S, BASTA/ZW         A)NA
A)POSPA/SOI, VB  AAO3S, SPA/W            A)PO
E)GKROU/SH|S, VA  AAS2S, KROU/W           E)N
E)CUPNI/SQH, VC  API3S, U(PNI/ZW         E)K
E)KTINAXQH/SOMAI, VC  FPI1S, TINA/SSW         E)K
E)PE/DHSAN, VAI AAI3P, DE/W             E)PI
PARW/|KEI, V2I IAI3S, OI)KE/W          PARA
DIATRE/PWN, V1  PAPNSM, TRE/PW           DIA
E)KPIE/ZWN, V1  PAPNSM, PIE/ZW           E)K
KA/QHSQE, V5  PMI2P, H(=MAI           KATA
E)PI/QES, VE  AAD2S, TI/QHMI          E)PI
E)PISESAGME/NWN, VS  XPPGPN, SA/TTW           E)PI
E)KKLI/NWMEN, V1  PAS1P, KLI/NW           E)K
PARAPOREUO/MEQA, V1  PMI1S, POREU/OMAI       PARA
DIAFW=SAI, VA  AAN, FW/SKW           DIA
E)CEKKLHSIA/SQH, VS  API3S, E)KKLHSIA/ZW     E)K
E)KKAQARIOU=MEN, VF2 FAI1P, KAQARI/ZW        E)K
E)PESKE/PHSAN, VDI API3P, SKE/PTOMAI       E)PI
PROSQW=MEN, VE  AAS1P, TI/QHMI          PROS
E)PI/SXWMEN, VB  AAS1P, E)/XW            E)PI
E)KKENW/SWMEN, VA  AAS1P, KENO/W           E)K
E)PH/RXETO, V1I IMI3S, A)/RXW           E)PI
E)PISKEPH=NAI, VD  APN, SKE/PTOMAI       E)PI
E)PESKE/PH, VDI API3S, SKE/PTOMAI       E)PI
PERIPOIH/SESQE, VF  FMI2P, POIE/W           PERI
E)NE/PRHSAN, VHI AAI3P, PI/PRHMI         E)N
A)FH=KEN, VHI AAI3S, I(/HMI           A)PO
E)PH/KOUSAN, VAI AAI3P, A)KOU/W          E)PI
PARASTH/KONTES, VX  XAPNPM, I(/STHMI         PARA
A)POKEKLEISME/NAI, VM  XPPNPF, KLEI/W           A)PO
KATABAI/NETE, V1  PAD2P, BAI/NW           KATA
E)/KNEUSON, VA  AAD2S, NEU/W            E)K
E)CE/NEUSEN, VAI AAI3S, NEU/W            E)K
E)NE/KROUSEN, VAI AAI3S, KROU/W           E)N
E)NWTI/ZESQE, V1  PMD2P, W)TI/ZOMAI       E)N
E)CESTA/QH, VCI API3S, I(/STHMI         E)K
E)CE/GEIRON, VA  AAD2S, E)GEI/RW         E)K
E)NISXU/ONTOS, V1  PAPGSM, I)SXU/W          E)N
E)CEGEIRO/NTWN, V1  PAPGPM, E)GEI/RW         E)K
KATARA/SASQE, VA  AMD2P, A)RA/OMAI        KATA
A)PE/TRIYEN, VAI AAI3S, TRI/BW           A)PO
SUNE/QLASEN, VAI AAI3S, QLA/SSW          SUN
DIE/KUPTEN, V1I IAI3S, KU/PTW           DIA
E)PIBLE/POUSA, V1  PAPNSF, BLE/PW           E)PI
METASTRE/FONTAS, V1  PAPAPM, STRE/FW          META
A)NTAPEKRI/NANTO, VAI AMI3P, KRI/NW           A)NTI A)PO
E)CEILA/MHN, VBI AMI1S, AI(RE/W          E)K
E)NOIKEI=TE, V2  PAI2P, OI)KE/W          E)N
A)NHNEGME/NOS, VK  XPPNSM, FE/RW            A)NA
A)NH/TAZON, V1I IAI3P, E)TA/ZW          A)NA
E)CEZH/TOUN, V2I IAI3P, ZHTE/W           E)K
A)NTEDI/KHSEN, VAI AAI3S, DIKE/W           A)NTI
A)PEPI/ASEN, VAI AAI3S, I)A/OMAI         A)PO  E)PI
E)CW/RMHSAN, VAI AAI3P, O(RMA/W          E)K
KATA/GAGE, VB  AAD2S, A)/GW            KATA
METASTH/SEIS, VF  FAI2S, I(/STHMI         META
PAREMBEBLH/KEISAN, VXI YAI3P, BA/LLW           PARA  E)N
E)CEPOREU/OU, V1I IMI2S, POREU/OMAI       E)K
A)NH=KE, VHI AAI3S, I(/HMI           A)NA
KATACANW=, VF2 FAI1S, CAI/NW           KATA
KATE/CANEN, VAI AAI3S, CAI/NW           KATA
KATISXU/SANTAS, VA  AAPAPM, I)SXU/W          KATA
KATHRW=NTO, V3I IMI3P, A)RA/OMAI        KATA
E)CETA/QHSAN, VCI API3P, TEI/NW           E)K
E)MPRH=SAI, VH  AAN, PI/PRHMI         E)N
SUNECEPOREU/ONTO, V1I IMI3P, POREU/OMAI       SUN   E)K
SUMPOREU/SH|, VA  AAS3S, POREU/OMAI       SUN
E)NETRA/PHSAN, VDI API3P, TRE/PW           E)N
A)NTIDIKW=N, V2  PAPNSM, DIKE/W           A)NTI
KATHU/QUNAN, VAI AAI3P, EU)QU/NW         KATA
E)CAPESTALME/NAI, VM  XMPNPF, STE/LLW          E)K   A)PO
E)CE/DRAMEN, VBI AAI3S, TRE/XW           E)K
KATHU/QUNEN, VAI AAI3S, EU)QU/NW         KATA
E)MPURI/SWME/N, VA  AAS1P, PURI/ZW          E)N
KATEDAMA/SATE/, VAI AAI2P, DAMA/W           KATA
PROTEQERISME/NA, VT  XPPAPN, QERI/ZW          PRO
PARA/DOTE/, VO  AAD2P, DI/DWMI          PARA
A)PANTH/SHTE, VA  AAS2P, A)NTA/W          A)PO
KATE/KROUSEN, VAI AAI3S, KROU/W           KATA
A)POTINA/COMAI, VF  FMI1S, TINA/SSW         A)PO
E)CW/RUCAN, VAI AAI3P, O)RU/SSW         E)K
E)CERHMOU=NTA, V4  PAPASM, E)RHMO/W         E)K
E)PANA/PAUSO/N, VA  AAD2S, PAU/W            E)PI  A)NA
E)PESTH/RIKTAI, VK  XMI3S, STHRI/ZW         E)PI
E)PISTHRI/SOMAI, VF  FMI1S, STHRI/ZW         E)PI
E)MPAIZO/MENON, V1  PMPASM, PAI/ZW           E)N
E)PESTHRI/SATO, VAI AMI3S, STHRI/ZW         E)PI
E)CW/RKISAS, VAI AAI2S, O(RKI/ZW         E)K
E)CERAUNH/SATE, VA  AAD2P, E)RAUNA/W        E)K
KATEUODOI=, V4  PAI3S, EU)ODO/W         KATA
E)NEPERIEPATH/SAMEN, VAI AAI1P, PATE/W           E)N   PERI
A)PH/LQATE, VBI AAI2P, E)/RXOMAI        A)PO
A)PANTH/SWSIN, VA  AAS3P, A)NTA/W          A)PO
E)CAIROU/MENOS, V2  PMPNSM, AI(RE/W          E)K
PARH=N, V9  IAI3S, EI)MI/           PARA
EI)SELEUSO/MEQA, VF  FMI1P, E)/RXOMAI        EI)S
EI)SPOREUOME/NOIS, V1  PMPDPM, POREU/OMAI       EI)S
E)CAROU=MEN, VF2 FAI1P, AI)/RW           E)K
PROSQW=, VE  AAS1S, TI/QHMI          PROS
E)CEILKU/SQHSAN, VCI API3P, E(/LKW           E)K
E)KSPA/SWMEN, VA  AAS1P, SPA/W            E)K
A)FH=PTAI, VM  XPI3S, A(/PTW           A)PO
KATE/FQASEN, VAI AAI3S, FQA/NW           KATA
PROSEKOLLH/QHSAN, VCI API3P, KOLLA/W          PROS
DIASESW|SME/NH, VS  XPPNSF, SW/ZW            DIA
A)NABAINOU/SH|, V1  PAPDSF, BAI/NW           A)NA
DIE/LQATE, VB  AAD2P, E)/RXOMAI        DIA
A)POSTRA/FHTE, VD  APD2P, STRE/FW          A)PO
KATASXEQH/SESQE, VC  FPI2P, E)/XW            KATA
E)PISTRA/FHTI, VD  APD2S, STRE/FW          E)PI
SUNE/LECEN, VAI AAI3S, LE/GW            SUN
E)FESTO\S, VXI XAPNSN, I(/STHMI         E)PI
A)POSTRAFEI=SA, VD  APPNSF, STRE/FW          A)PO
SULLEGE/TW, V1  PAD3S, LE/GW            SUN
SULLE/CEI, VF  FAI3S, LE/GW            SUN
E)PITIMH/SETE, VF  FAI2P, TIMA/W           E)PI
SUNE/LECAS, VAI AAI2S, LE/GW            SUN
PROSEKOLLH/QH, VCI API3S, KOLLA/W          PROS
A)PAGGELEI=, VF2 FAI3S, A)GGE/LLW        A)PO
E)PISTREFOU/SH|, V1  PAPDSF, STRE/FW          E)PI
U(PELU/ETO, V1I IMI3S, LU/W             U(PO
U(PELU/SATO, VAI AMI3S, LU/W             U(PO
EI)SPOREUOME/NHN, V1  PMPASF, POREU/OMAI       EI)S
PERIELOU=, VB  AMD2S, AI(RE/W          PERI
E)KTE/TAKA, VX  XAI1S, TEI/NW           E)K
A)POGALAKTI/SW, VA  AAS1S, GALAKTI/ZW       A)PO
KAQH/SETAI, VF  FMI3S, I(/HMI           KATA
A)POGALAKTI/SH|S, VA  AAS2S, GALAKTI/ZW       A)PO
A)POGALAKTI/SH|, VA  AAS3S, GALAKTI/ZW       A)PO
KATASTA=SA, VH  AAPNSF, I(/STHMI         KATA
E)CELQA/TW, VB  APD3S, E)/RXOMAI        E)K
KATA/GEI, V1  PAI3S, A)/GW            KATA
A)NUYOI=, V4  PAI3S, U(YO/W           A)NA
KATAKLHRONOMW=N, V2  PAPNSM, KLHRONOME/W      KATA
PROSEU/CONTAI, VF  FMI3P, EU)/XOMAI        PROS
A)POKALUFQEI\S, VV  APPNSM, KALU/PTW         A)PO
A)PEKALU/FQHN, VVI AMI1S, KALU/PTW         A)PO
E)PE/BLEYAS, VAI AAI2S, BLE/PW           E)PI
E)NEULOGEI=SQAI, V2  PMN, EU)LOGE/W        E)N
E)COUQENW=N, V2  PAPNSM, OU(QENE/W        E)K
E)COLEQREU/SW, VA  AAS1S, O)LEQREU/W       E)K
PARA/RRIYO/N, VA  AAD2S, R(I/PTW          PARA
A)NA/STREFE, V1  PAD2S, STRE/FW          A)NA
E)PITELE/SW, VF  FAI1S, TELE/W           E)PI
A)NH/GGELKA, VXI XAI1S, A)GGE/LLW        A)NA
E)KDIKW=, V2  PAI1S, DIKE/W           E)K
PARATA/SSONTAI, V1  PMI3P, TA/SSW           PARA
DIERRHGO/TA, VKI XAPAPN, R(H/GNUMI        DIA
PARESTHKUI=AI, VXI XAPNPF, I(/STHMI         PARA
A)NEFU/HSAN, VAI AAI3P, FU/W             A)NA
SUNA/GOUSIN, V1  PAI3P, A)/GW            SUN
METELQE/TW, VC  APD3S, E)/RXOMAI        META
A)PESTRE/YATE, VAI AAI2P, STRE/FW          A)PO
KAQISA/TW, VA  AAD3S, I(/ZW            KATA
E)CAPESTE/LLETE, V1I IAI2P, STE/LLW          E)K   A)PO
E)CAPOSTEI/LHTE, VA  AAS2P, STE/LLW          E)K   A)PO
A)PO/DOTE, VO  AAD2P, DI/DWMI          A)PO
A)POSTH=|, VH  AAS3S, I(/STHMI         A)PO
E)NE/PAICEN, VAI AAI3S, PAI/ZW           E)N
E)CAPOSTELEI=TE, VF2 FAI2P, STE/LLW          E)K   A)PO
A)PELA/SATE, VA  AAD2P, E)LAU/NW         A)PO
A)PEKW/LUSAN, VAI AAI3P, KWLU/W           A)PO
A)NAGA/GETE, VB  AAD2P, A)/GW            A)NA
PERIE/LETE, VB  AAD2P, AI(RE/W          PERI
PERIEI=LON, VBI AAI3P, AI(RE/W          PERI
PARASIWPH/SH|S, VA  AAS2S, SIWPA/W          PARA
DIAMARTU/RH|, V1  PMS2S, MARTU/ROMAI      DIA
A)PAGGELEI=S, VF2 FAI2S, A)GGE/LLW        A)PO
PROTRE/XONTAS, V1  PAPAPM, TRE/XW           PRO
A)PODEKATW/SEI, VF  FAI3S, DEKATO/W         A)PO
A)NEI\S, VB  AAPNSM, I(/HMI           A)NA
U(PA/RXON, V1  PAPASN, A)/RXW           U(PO
E)PE/BLEYA, VAI AAI1S, BLE/PW           E)PI
A)NA/BHQI, VX  AAD2S, BAI/NW           A)NA
A)PO/KNIZE, V1  PAD2S, KNI/ZW           A)PO
DIE/STRWSAN, VAI AAI3P, STRW/NNUMI       DIA
A)PELEU/SEI, VAI AAI3S, E)/RXOMAI        A)PO
A)PANTH/SEIS, VF  FAI2S, A)NTA/W          A)PO
E)FALEI=TAI, VF2 FAI3S, A(/LLOMAI        E)PI
DIALEI/YEIS, VF  FAI2S, LEI/PW           DIA
E)CEILA/MHN, VB  AMI1S, AI(RE/W          E)K
E)COUQENH/KATE, VX  XAI2P, OU)QENE/W        E)K
KATA/STHTE, VH  AAS2P, I(/STHMI         KATA
KATAKLHROU=TAI, V4  PPI3S, KLHRO/W          KATA
E)KLE/LEKTAI, VK  XMI3S, LE/GW            E)K
DIA/QOU, VE  AMD2S, TI/QHMI          DIA
DIAQH/SOMAI, VF  FMI1S, TI/QHMI          DIA
A)/NES, VB  AAD2S, I(/HMI           A)NA
E)FH/LATO, VBI AMI3S, A(LLOMAI         E)PI
E)PISKE/PTETAI, V1  PMI3S, SKE/PTOMAI       E)PI
DIAQERMA/NANTOS, VA  AAPGSM, QERMAI/NW        DIA
DIEQERMA/NQH, VCI API3S, QERMAI/NW        DIA
E)GKAINI/SWMEN, VA  AAS1P, KAINI/ZW         E)N
KATEDUNA/STEUSA, VAI AAI1S, DUNASTEU/W       KATA
E)CEPI/ESA, VAI AAI1S, PIE/ZW           E)K
KATEDUNA/STEUSAS, VAI AAI2S, DUNASTEU/W       KATA
E)CEI/LATO, VB  AMI3S, AI(RE/W          E)K
KATA/STHTE, VH  AAD2P, I(/STHMI         KATA
PARABH=TE, VB  AAS2P, BAI/NW           PARA
E)CELOU=NTAI, VF2 FMI3P, AI(RE/W          E)K
A)NIE/NAI, V7  PAN, I(/HMI           A)NA
PROSAGA/GETE, VA  AAD2P, A)/GW            PROS
DIETA/CW, VAI AMI2S, TA/SSW           DIA
E)NEKRATEUSA/MHN, VAI AMI1S, KRATEU/ZW        E)N
E)NTELEI=TAI, V1  PMI3S, TE/LLW           E)N
PAREMBEBLH/KEISAN, VX  XAI3P, BA/LLW           PARA  E)N
EI)SKU/PTOUSAN, V1  PAPASF, KU/PTW           EI)S
KATAKULISQHSO/MEQA, VS  FPI1P, KULI/W           KATA
A)PAGGEI/LWMEN, VA  AAS1P, A)GGE/LLW        A)PO
E)PISTRE/FWN, V1  PAPNSM, STRE/FW          E)PI
DIASPA/RHTE, VA  AAD2P, SPEI/RW          DIA
KATABW=MEN, VZ  AAS1P, BAI/NW           KATA
KATABW=, VZ  AAS1S, BAI/NW           KATA
KATAPATOU/NTWN, V2  PAPGPM, PATE/W           KATA
PERIPOIH/SH|, VA  AAS3S, POIE/W           PERI
A)NAQEMATIEI=S, VF2 FAI2S, QEMATI/ZW        A)NA
E)COUDENWME/NON, V4  PPPASN, OU)QENO/W        E)K
E)COLE/QREUSON, VA  AAD2S, O)LEQREU/W       E)K
E)PA/GOUSIN, V1  PAI3P, A)/GW            E)PI
E)COUDENW/SEI, VA  AAI3S, OU)DENO/W        E)K
PROSAGA/GETE/, VA  AAD3P, A)/GW            PROS
E)COUDE/NWKA, VX  XAI1S, OU)DENO/W        E)K
EI)SIE/NAI, V9  PAN, EI)=MI           EI)S
E)COUDE/NWKA, VX  XAI1S, OUDENO/W         E)K
E)MBLE/YETAI, VF  FMI3S, BLE/PW           E)N
KATAKLIQW=MEN, VC  FPI1P, KLI/NW           KATA
E)FH/LATO, VB  AMI3S, A(/LLOMAI        E)PI
EI)SAGA/GETE, VB  AAD2P, A)/GW            EI)S
A)NE/YUXEN, V1I IAI3S, YU/XW            A)NA
SUMPESE/TW, VB  AAD3S, PI/PTW           SUN
E)CE/SPASA, VAI AAI1S, SPA/W            E)K
A)POKLEI/SEI, VF  FAI3S, KLEI/W           A)PO
U(POBLEPO/MENOS, V1  PMPNSM, BLE/PW           U(PO
SUNI/WN, V7  PAPNSM, I(/HMI           SUN
SUNI/EI, V7  PAI3S, I(/HMI           SUN
E)PIGA/MBREUSON, VA  AAD2S, GAMBREU/W        E)PI
E)PIGAMBREU=SAI, VA  AAN, GAMBREU/W        E)PI
E)PIGAMBREU/ETAI, V1  PMI3S, GAMBREU/W        E)PI
E)PISKE/YHTAI/, VA  AMS3S, SKE/PTOMAI       E)PI
E)PISKEPH/SH|, VF  FAI2S, SKE/PTOMAI       E)PI
E)PISKEPH/SETAI, VD  FPI3S, SKE/PTOMAI       E)PI
E)PISKE/YH|, VF  FMI2S, SKE/PTOMAI       E)PI
KAQH/SH|, VF  FMI2S, H(=MAI           KATA
E)CAPE/STALKE/N, VX  XAI3S, STE/LLW          E)K   A)PO
DIASWQH/SOMAI, VC  FPI1S, SW/ZW            DIA
A)NE/LECEN, VAI AAI3S, LE/GW            A)NA
DIAMEMARTU/RHMAI, VM  XMI1S, MARTURE/W        DIA
A)PESXH/MEQA, VMI XMI1P, E)/XW            A)PO
E)NEILHME/NH, VM  XMPNSF, EI)LE/W          E)N
EI)SHGA/GETE, VBI AAI2P, A)/GW            EI)S
EI)SAGEIO/XATE, VX  XAI2P, A)/GW            EI)S
E)PILHMPTEU/ESQAI, VA  AMN, LHPTEU/W         E)PI
SU/GKEISQE, V5  PMI2P, KEI=MAI          SUN
E)PH/GEIREN, V1I IAI3S, A)GEI/RW         E)PI
SUNE/QOU, VEI AMI2S, TI/QHMI          SUN
A)PA/NTA, V3  PAD2S, A)NTA/W          A)PO
KATA/BHQI, VC  AAD2S, BAI/NW           KATA
PARASIWPA=|, V3  PAI3S, SIWPA/W          PARA
A)POKLEISQH/SETAI, VC  FPI3S, KLEI/W           A)PO
A)NH=KEN, VAI AAI3S, I(/HMI           A)NA
E)CEREUNH/SW, VF  FAI1S, E)REUNA/W        E)K
E)POI/SW, VF  FAI1S, FE/RW            E)PI
E)KPOREU/H|, V1  PAS3S, POREU/OMAI       E)K
KATADIW/KEIS, V1  PAI2S, DIW/KW           KATA
A)NTAPE/DWKA/S, VAI AAI2S, DI/DWMI          A)NTI A)PO
A)NTAPOTEI/SEI, VF  FAI3S, TI/NW            A)NTI A)PO
A)PE/LQATE, VC  APD2P, E)/RXOMAI        A)PO
PROPOREU/ESQE, VC  AMD2P, POREU/OMAI       PRO
KATABAINOU/SHS, V1  PAPGSF, BAI/NW           KATA
U(POLEI/YOMAI, VF  FMI1S, LEI/PW           U(PO
E)NTELEI=TAI/, VF  FMI3S, TE/LLW           E)N
A)POKWLU/SASA/, VA  AAPNSF, KWLU/W           A)PO
E)POI/SEI, VF  FAI3S, FE/RW            E)PI
KATABH=|, VZ  AAS3S, BAI/NW           KATA
PROSTEQH/SOMAI, VC  FPI1S, TI/QHMI          PROS
E)CELEU/SEI, VF  FAI3S, E)/RXOMAI        E)K
A)NAGA/GW, VB  AAS1S, A)/GW            A)NA
PARHNW/XLHSA/S, VAI AAI2S, O)XLE/W          PARA  E)N
E)PERWTA=|S, V3  PAI2S, E)RWTA/W         E)PI
PARAQH/SW, VF  FAI1S, TI/QHMI          PARA
E)MPEPU/RISTAI, VM  XMI3S, PURI/ZW          E)N
KATADIW/CW, VF  FAI1S, DIW/KW           KATA
KATADI/WKE, V1  PAD2S, DIW/KW           KATA
KATALH/MYH|, VA  AMS2S, LAMBA/NW         KATA
E)CELH=|, VD  AMS3S, E)/RXOMAI        E)K
H)NWXLH/QHN, VCI API1S, O)XLE/W          E)N
KATA/CEIS, VF  FAI2S, A)/GW            KATA
KATA/CW, VF  FAI1S, A)/GW            KATA
E)KLUQE/NTAS, VC  APPAPM, LU/W             E)K
E)CEILA/MEQA, VB  AMI1P, AI(RE/W          E)K
A)PAGE/SQWSAN, V1  PMD3P, A)/GW            A)PO
A)POSTREFE/TWSAN, V1  PAD3P, STRE/FW          A)PO
A)POKE/NTHSO/N, VA  AAD2S, KENTE/W          A)PO
A)POKENTH/SWSI/N, VA  AAS3P, KENTE/W          A)PO
E)MPAI/CWSI/N, VA  AAS3P, PAI/ZW           E)N
E)KDIDU/SKEIN, V1  PAN, DIDU/SKW         E)K
A)POSTRE/FOUSIN, V1  PAI3P, STRE/FW          A)PO
KATE/PHCAN, VAI AAI3P, PH/GNUMI         KATA
PARAGI/NH|, V1  PMS2S, GI/GNOMAI        PARA
DIASE/SW|SMAI, VT  XMI1S, SW/ZW            DIA
A)PAGGE/LLON, V1  PAPNSN, A)GGE/LLW        A)PO
A)NAGGEI/LHTE, VD  AAS2P, A)GGE/LLW        A)NA
PROSWXQI/SQH, VCI API3S, OXQI/ZW          PROS
A)NABW=, VA  AAS1S, BAI/NW           A)NA
A)NA/BHQI, VD  APD2S, BAI/NW           A)NA
A)NABW=, VA  AAS3S, BAI/NW           A)NA
SUNANTW=SIN, V3  PAI3P, A)NTA/W          SUN
U(FI/STATO, V6  IMI3S, I(/STHMI         U(PO
DIE/BAINAN, VAI AAI3P, BAI/NW           DIA
PARAGINOME/NOU, V1  PMPGSM, GI/GNOMAI        PARA
SUNAQROI/SW, VF  FAI1S, A)QROI/ZW        SUN
E)CAPE/STALKAS, VX  XAI2S, STE/LLW          E)K   A)PO
KATANTHSA/TWSAN, VA  AAS3P, A)NTA/W          KATA
DIEPARETHROU=NTO, V2I IMI3P, THRE/W           DIA   PARA
DIARRH/CATE, VA  AAD2P, R(H/GNUMI        DIA
PERIZW/SASQE, VB  AMD2P, ZW/NNUMI         PERI
PERIDEIPNH=SAI, VA  AAN, DEIPNE/W         PERI
A)PEKTA/GKASIN, VX  XAI3P, KTEI/NW          A)PO
A)POKTE/NNOUSIN, V1  PAI3P, KTEI/NW          A)PO
EI)SELEU/SEI, VF  FAI2S, E)/RXOMAI        E)IS
E)PH/RQH, VCI API3S, AI)/RW           E)PI
SUNE/PESAN, VAI AAI3P, PI/PTW           SUN
A)NABW=, VB  AAS1S, BAI/NW           A)NA
DIAKOPW=N, V1  PAPGPM, KO/PTW           DIA
A)NABH=NAI, VA  AAN, BAI/NW           A)NA
PARAGINOME/NHS, V1  PMPGSF, GI/GNOMAI        PARA
SUNANAFE/RWN, V1  PAPNSM, FE/RW            SUN   A)NA
A)POKALUFQEI\S, VC  APPNSM, KALU/PTW         A)PO
A)POKALUFQH/SOMAI, VC  FPI1S, KALU/PTW         A)PO
KATOIKW=, V2  PAI1S, OI)KE/W          KATA
KATW/|KHKA, VX  XAI1S, OIKE/W           KATA
KATAFUTEU/SW, VA  AAS1S, FUTEU/W          KATA
A)NWRQWME/NOS, V4  PMPNSM, O)RQO/W          A)NA
KATESMIKRU/NQH, VCI API3S, SMIKRU/NW        KATA
A)NABH=NAI, VB  AAN, BAI/NW           A)NA
KATEDUNA/STEUSEN, VAI AAI3S, DUNASTEU/W       KATA
KATASKOPH/SWSIN, VA  AAS3P, SKOPE/W          KATA
KATH|SXU/NQHSAN, VCI API3P, AI)SXU/NW        KATA
EI)SH=LQAN, VBI AAI3P, E)/RXOMAI        E)IS
DIEKA/QISAN, VAI AAI3P, I(/ZW            DIA   KATA
KATA/BHQI, VZ  APD2S, BAI/NW           KATA
PROSHGA/GETE, VBI AAI2P, A)/GW            PROS
E)COUDE/NWSA/S, VAI AAI1S, OUDENO/W         E)K
PAREBI/BASEN, VAI AAI3S, BIBA/ZW          PARA
SUNH=KEN, VAI AAI3S, I(/HMI           SUN
PARE/MBALE, VB  AAD2S, BA/LLW           PARA  E)N
PROKATALABOU=, VB  AMD2S, LAMBA/NW         PRO   KATA
PROKATALA/BWMAI, VB  AMS1S, LAMBA/NW         PRO   KATA
KATEKE/NWSEN, VAI AAI3S, KENO/W           KATA
A)POI/SW, VF  FAI1S, FE/RW            A)PO
E)CAPOSTEI/LATE, VB  AAD2P, STE/LLW          E)K   A)PO
E)PEKA/QISAN, VAI AAI3P, I(/ZW            E)PI  KATA
E)CWSME/NON, VA  AMPASM, W)QE/W           E)K
A)POSTRAFH/TW, VB  AAD3S, STRE/FW          A)PO
KATEBARU/NETO, V1I IMI3S, BARU/NW          KATA
E)MPRH/SATE, VA  AAD2P, PI/MPRHMI        E)N
DIERRHXO/TES, VXI XAPNPM, R(H/GNUMI        DIA
E)NEPU/RISAN, VSI AAI3P, PURI/ZW          E)N
E)PISTRE/YH|, VF  FMI2S, STRE/FW          E)PI
E)CW/SH|, VA  AAS3S, W)QE/W           E)K
PARH=SAN, V9  IAI3P, EI)MI/           PARA
METW/|KHKAS, VX  XAI2S, OI)KE/W          META
METANASTH/SEIS, VF  FAI2S, I(/STHMI         META  A)NA
METAKINH/SW, VF  FAI1S, KINE/W           META
E)PISTRE/FEIS, V1  PAI2S, STRE/FW          E)PI
E)PIKEKALUMME/NOS, VM  XMPNSM, KALU/PTW         E)PI
DIASKE/DASON, VA  AAD2S, SKEDA/ZW         DIA
DIERRHXW\S, VXI XAPNSM, R(H/GNUMI        DIA
E)PISTRE/YH|S, VA  AAS2S, STRE/FW          E)PI
DIASKEDA/SEIS, VF  FAI2S, SKEDA/ZW         DIA
A)POSTELEI=TE, VF2 FAI2P, STE/LLW          A)PO
E)PISESAGME/NWN, VX  XAPGPM, SA/TTW           E)PI
KATARA=SQAI, V3  PMN, A)RA/OMAI        KATA
A)/FETE, VH  AAD2P, I(/HMI           A)PO
KATARA/SQW, V3  PMD3S, A)RA/OMAI        KATA
A)NE/YUCAN, VAI AAI3P, YU/XW            A)NA
E)NISXU/SOUSIN, VF  FAI3P, I)SXU/W          E)N
E)PERWTH/SH|, VA  AAS3S, E)RWTA/W         E)PI
E)PILE/CW, VF  FAI1S, LE/GW            E)PI
E)KSTH/SW, VF  FAS1S, I(/STHMI         E)K
E)PISTRE/FEI, V1  PAI3S, STRE/FW          E)PI
KATALU/SH|, VA  AAS3S, LU/W             KATA
SUNAXQH=|, VQ  APS3S, A)/GW            SUN
DIEPE/TASEN, VAI AAI3S, PETA/ZW          DIA
